match_id,season,round,round_number,match_date,home_team,away_team,venue,home_state,away_state,is_interstate,home_rest_days,away_rest_days,home_goals,home_behinds,home_score,away_goals,away_behinds,away_score,score_margin,home_win,target_home_win
M11078,1988,Round 10,10,1988-08-13,Western Bulldogs,Fremantle Dockers,Marvel Stadium,VIC,WA,1,9,7,14,6,90,12,2,74,16,1,1
M11079,1988,Round 10,10,1988-08-15,Port Adelaide Power,Melbourne Demons,Adelaide Oval,SA,VIC,1,8,7,13,7,85,13,7,85,0,0,0
M11080,1988,Round 10,10,1988-08-17,Brisbane Lions,Sydney Swans,Gabba,QLD,NSW,1,6,7,17,7,109,17,4,106,3,1,1
M11081,1988,Round 11,11,1988-09-01,North Melbourne Kangaroos,Collingwood Magpies,Marvel Stadium,VIC,VIC,0,7,7,18,3,111,14,3,87,24,1,1
M11082,1988,Round 11,11,1988-09-03,Brisbane Lions,Geelong Cats,Gabba,QLD,VIC,1,7,7,13,4,82,14,9,93,-11,0,0
M11083,1988,Round 11,11,1988-09-05,Essendon Bombers,Fremantle Dockers,Marvel Stadium,VIC,WA,1,8,8,15,9,99,17,5,107,-8,0,0
M11084,1988,Round 11,11,1988-09-07,West Coast Eagles,Carlton Blues,Optus Stadium,WA,VIC,1,7,8,14,2,86,15,6,96,-10,0,0
M11085,1988,Round 11,11,1988-09-09,GWS Giants,St Kilda Saints,GIANTS Stadium,NSW,VIC,1,7,7,11,6,72,15,1,91,-19,0,0
M11086,1988,Round 11,11,1988-09-11,Richmond Tigers,Sydney Swans,MCG,VIC,NSW,1,7,9,17,1,103,14,9,93,10,1,1
M11087,1988,Round 11,11,1988-09-13,Adelaide Crows,Gold Coast Suns,Adelaide Oval,SA,QLD,1,7,7,19,5,119,14,0,84,35,1,1
M11088,1988,Round 11,11,1988-09-15,Western Bulldogs,Hawthorn Hawks,Marvel Stadium,VIC,VIC,0,7,6,18,4,112,18,0,108,4,1,1
M11089,1988,Round 11,11,1988-09-17,Melbourne Demons,Port Adelaide Power,MCG,VIC,SA,1,7,6,13,3,81,13,3,81,0,0,0
M11090,1988,Round 12,12,1988-04-01,St Kilda Saints,GWS Giants,Marvel Stadium,VIC,NSW,1,9,7,15,3,93,14,1,85,8,1,1
M11091,1988,Round 12,12,1988-04-03,Collingwood Magpies,Gold Coast Suns,MCG,VIC,QLD,1,9,7,15,6,96,12,4,76,20,1,1
M11092,1988,Round 12,12,1988-04-05,Fremantle Dockers,Western Bulldogs,Optus Stadium,WA,VIC,1,7,7,17,4,106,15,1,91,15,1,1
M11093,1988,Round 12,12,1988-04-07,Sydney Swans,Hawthorn Hawks,SCG,NSW,VIC,1,7,6,16,3,99,13,9,87,12,1,1
M11094,1988,Round 12,12,1988-04-09,Essendon Bombers,West Coast Eagles,Marvel Stadium,VIC,WA,1,9,7,16,4,100,14,7,91,9,1,1
M11095,1988,Round 12,12,1988-04-11,Adelaide Crows,Port Adelaide Power,Adelaide Oval,SA,SA,0,7,6,17,6,108,13,2,80,28,1,1
M11096,1988,Round 12,12,1988-04-13,North Melbourne Kangaroos,Richmond Tigers,Marvel Stadium,VIC,VIC,0,7,8,16,5,101,15,4,94,7,1,1
M11097,1988,Round 12,12,1988-04-15,Brisbane Lions,Melbourne Demons,Gabba,QLD,VIC,1,7,9,16,4,100,12,7,79,21,1,1
M11098,1988,Round 12,12,1988-04-17,Geelong Cats,Carlton Blues,GMHBA Stadium,VIC,VIC,0,7,7,17,3,105,12,6,78,27,1,1
M11099,1988,Round 13,13,1988-05-01,North Melbourne Kangaroos,Western Bulldogs,Marvel Stadium,VIC,VIC,0,6,6,17,3,105,15,0,90,15,1,1
M11100,1988,Round 13,13,1988-05-03,Hawthorn Hawks,Sydney Swans,MCG,VIC,NSW,1,8,7,18,3,111,12,6,78,33,1,1
M11101,1988,Round 13,13,1988-05-05,Collingwood Magpies,Melbourne Demons,MCG,VIC,VIC,0,6,7,14,4,88,14,5,89,-1,0,0
M11102,1988,Round 13,13,1988-05-07,Adelaide Crows,St Kilda Saints,Adelaide Oval,SA,VIC,1,9,7,14,6,90,17,4,106,-16,0,0
M11103,1988,Round 13,13,1988-05-09,Brisbane Lions,GWS Giants,Gabba,QLD,NSW,1,7,7,15,2,92,14,8,92,0,0,0
M11104,1988,Round 13,13,1988-05-11,Richmond Tigers,Carlton Blues,MCG,VIC,VIC,0,7,7,15,6,96,15,2,92,4,1,1
M11105,1988,Round 13,13,1988-05-13,West Coast Eagles,Essendon Bombers,Optus Stadium,WA,VIC,1,8,7,18,2,110,12,3,75,35,1,1
M11106,1988,Round 13,13,1988-05-15,Port Adelaide Power,Fremantle Dockers,Adelaide Oval,SA,WA,1,7,9,14,4,88,11,5,71,17,1,1
M11107,1988,Round 13,13,1988-05-17,Geelong Cats,Gold Coast Suns,GMHBA Stadium,VIC,QLD,1,7,6,15,8,98,19,1,115,-17,0,0
M11108,1988,Round 14,14,1988-06-01,Hawthorn Hawks,Gold Coast Suns,MCG,VIC,QLD,1,8,8,14,1,85,14,3,87,-2,0,0
M11109,1988,Round 14,14,1988-06-03,Fremantle Dockers,Geelong Cats,Optus Stadium,WA,VIC,1,8,6,15,3,93,15,5,95,-2,0,0
M11110,1988,Round 14,14,1988-06-05,Richmond Tigers,GWS Giants,MCG,VIC,NSW,1,7,8,18,4,112,12,5,77,35,1,1
M11111,1988,Round 14,14,1988-06-07,Western Bulldogs,Sydney Swans,Marvel Stadium,VIC,NSW,1,9,7,17,1,103,14,6,90,13,1,1
M11112,1988,Round 14,14,1988-06-09,Port Adelaide Power,Carlton Blues,Adelaide Oval,SA,VIC,1,8,7,15,4,94,13,5,83,11,1,1
M11113,1988,Round 14,14,1988-06-11,North Melbourne Kangaroos,Brisbane Lions,Marvel Stadium,VIC,QLD,1,6,9,16,4,100,13,2,80,20,1,1
M11114,1988,Round 14,14,1988-06-13,Essendon Bombers,Collingwood Magpies,Marvel Stadium,VIC,VIC,0,7,7,15,0,90,13,1,79,11,1,1
M11115,1988,Round 14,14,1988-06-15,Melbourne Demons,Adelaide Crows,MCG,VIC,SA,1,8,6,15,6,96,15,7,97,-1,0,0
M11116,1988,Round 14,14,1988-06-17,West Coast Eagles,St Kilda Saints,Optus Stadium,WA,VIC,1,7,9,16,4,100,15,8,98,2,1,1
M11117,1988,Round 15,15,1988-07-01,Hawthorn Hawks,Collingwood Magpies,MCG,VIC,VIC,0,7,7,15,2,92,15,3,93,-1,0,0
M11118,1988,Round 15,15,1988-07-03,Adelaide Crows,West Coast Eagles,Adelaide Oval,SA,WA,1,7,8,17,3,105,15,8,98,7,1,1
M11119,1988,Round 15,15,1988-07-05,Fremantle Dockers,Carlton Blues,Optus Stadium,WA,VIC,1,8,8,16,2,98,13,2,80,18,1,1
M11120,1988,Round 15,15,1988-07-07,St Kilda Saints,Western Bulldogs,Marvel Stadium,VIC,VIC,0,7,7,18,5,113,15,9,99,14,1,1
M11121,1988,Round 15,15,1988-07-09,Port Adelaide Power,North Melbourne Kangaroos,Adelaide Oval,SA,VIC,1,9,7,15,2,92,13,3,81,11,1,1
M11122,1988,Round 15,15,1988-07-11,Brisbane Lions,Gold Coast Suns,Gabba,QLD,QLD,0,9,9,13,3,81,17,2,104,-23,0,0
M11123,1988,Round 15,15,1988-07-13,GWS Giants,Geelong Cats,GIANTS Stadium,NSW,VIC,1,6,9,15,5,95,13,5,83,12,1,1
M11124,1988,Round 15,15,1988-07-15,Richmond Tigers,Sydney Swans,MCG,VIC,NSW,1,7,7,17,4,106,14,6,90,16,1,1
M11125,1988,Round 15,15,1988-07-17,Melbourne Demons,Essendon Bombers,MCG,VIC,VIC,0,9,7,16,5,101,13,8,86,15,1,1
M11126,1988,Round 16,16,1988-08-01,Port Adelaide Power,Carlton Blues,Adelaide Oval,SA,VIC,1,9,6,16,5,101,17,5,107,-6,0,0
M11127,1988,Round 16,16,1988-08-03,West Coast Eagles,Richmond Tigers,Optus Stadium,WA,VIC,1,7,9,17,6,108,13,2,80,28,1,1
M11128,1988,Round 16,16,1988-08-05,Fremantle Dockers,Hawthorn Hawks,Optus Stadium,WA,VIC,1,9,8,15,4,94,13,5,83,11,1,1
M11129,1988,Round 16,16,1988-08-07,Sydney Swans,Adelaide Crows,SCG,NSW,SA,1,8,9,17,3,105,13,5,83,22,1,1
M11130,1988,Round 16,16,1988-08-09,Collingwood Magpies,GWS Giants,MCG,VIC,NSW,1,7,7,13,6,84,14,7,91,-7,0,0
M11131,1988,Round 16,16,1988-08-11,Gold Coast Suns,Essendon Bombers,Heritage Bank Stadium,QLD,VIC,1,7,8,17,3,105,13,2,80,25,1,1
M11132,1988,Round 16,16,1988-08-13,St Kilda Saints,Western Bulldogs,Marvel Stadium,VIC,VIC,0,6,7,16,0,96,14,5,89,7,1,1
M11133,1988,Round 16,16,1988-08-15,Brisbane Lions,Melbourne Demons,Gabba,QLD,VIC,1,7,7,13,5,83,13,1,79,4,1,1
M11134,1988,Round 16,16,1988-08-17,North Melbourne Kangaroos,Geelong Cats,Marvel Stadium,VIC,VIC,0,7,9,20,3,123,12,5,77,46,1,1
M11135,1988,Round 17,17,1988-09-01,Fremantle Dockers,Brisbane Lions,Optus Stadium,WA,QLD,1,6,8,15,6,96,12,6,78,18,1,1
M11136,1988,Round 17,17,1988-09-03,Melbourne Demons,North Melbourne Kangaroos,MCG,VIC,VIC,0,7,7,16,3,99,15,5,95,4,1,1
M11137,1988,Round 17,17,1988-09-05,GWS Giants,West Coast Eagles,GIANTS Stadium,NSW,WA,1,7,7,14,5,89,13,5,83,6,1,1
M11138,1988,Round 17,17,1988-09-07,Port Adelaide Power,Western Bulldogs,Adelaide Oval,SA,VIC,1,9,7,16,7,103,13,4,82,21,1,1
M11139,1988,Round 17,17,1988-09-09,Gold Coast Suns,Essendon Bombers,Heritage Bank Stadium,QLD,VIC,1,8,8,12,8,80,16,4,100,-20,0,0
M11140,1988,Round 17,17,1988-09-11,Richmond Tigers,Hawthorn Hawks,MCG,VIC,VIC,0,8,7,14,3,87,14,4,88,-1,0,0
M11141,1988,Round 17,17,1988-09-13,Collingwood Magpies,Sydney Swans,MCG,VIC,NSW,1,7,9,14,3,87,15,7,97,-10,0,0
M11142,1988,Round 17,17,1988-09-15,St Kilda Saints,Adelaide Crows,Marvel Stadium,VIC,SA,1,7,9,18,2,110,13,5,83,27,1,1
M11143,1988,Round 17,17,1988-09-17,Carlton Blues,Geelong Cats,Marvel Stadium,VIC,VIC,0,7,6,15,5,95,12,3,75,20,1,1
M11144,1988,Round 18,18,1988-04-01,Geelong Cats,Sydney Swans,GMHBA Stadium,VIC,NSW,1,6,6,14,3,87,14,4,88,-1,0,0
M11145,1988,Round 18,18,1988-04-03,St Kilda Saints,GWS Giants,Marvel Stadium,VIC,NSW,1,7,7,16,6,102,12,5,77,25,1,1
M11146,1988,Round 18,18,1988-04-05,Collingwood Magpies,North Melbourne Kangaroos,MCG,VIC,VIC,0,7,7,17,7,109,14,8,92,17,1,1
M11147,1988,Round 18,18,1988-04-07,Gold Coast Suns,Adelaide Crows,Heritage Bank Stadium,QLD,SA,1,7,6,14,9,93,14,6,90,3,1,1
M11148,1988,Round 18,18,1988-04-09,Hawthorn Hawks,Fremantle Dockers,MCG,VIC,WA,1,8,7,15,9,99,14,9,93,6,1,1
M11149,1988,Round 18,18,1988-04-11,Essendon Bombers,Port Adelaide Power,Marvel Stadium,VIC,SA,1,9,8,15,8,98,15,5,95,3,1,1
M11150,1988,Round 18,18,1988-04-13,Melbourne Demons,Brisbane Lions,MCG,VIC,QLD,1,7,8,14,9,93,13,8,86,7,1,1
M11151,1988,Round 18,18,1988-04-15,Carlton Blues,West Coast Eagles,Marvel Stadium,VIC,WA,1,7,8,14,9,93,13,3,81,12,1,1
M11152,1988,Round 18,18,1988-04-17,Western Bulldogs,Richmond Tigers,Marvel Stadium,VIC,VIC,0,7,7,16,6,102,12,4,76,26,1,1
M11153,1988,Round 19,19,1988-05-01,Melbourne Demons,Brisbane Lions,MCG,VIC,QLD,1,7,8,16,5,101,17,4,106,-5,0,0
M11154,1988,Round 19,19,1988-05-03,GWS Giants,Port Adelaide Power,GIANTS Stadium,NSW,SA,1,8,6,12,4,76,15,7,97,-21,0,0
M11155,1988,Round 19,19,1988-05-05,St Kilda Saints,North Melbourne Kangaroos,Marvel Stadium,VIC,VIC,0,7,8,15,8,98,14,2,86,12,1,1
M11156,1988,Round 19,19,1988-05-07,Gold Coast Suns,Essendon Bombers,Heritage Bank Stadium,QLD,VIC,1,9,7,15,6,96,15,2,92,4,1,1
M11157,1988,Round 19,19,1988-05-09,Richmond Tigers,West Coast Eagles,MCG,VIC,WA,1,9,7,14,7,91,16,2,98,-7,0,0
M11158,1988,Round 19,19,1988-05-11,Fremantle Dockers,Carlton Blues,Optus Stadium,WA,VIC,1,9,9,12,5,77,13,8,86,-9,0,0
M11159,1988,Round 19,19,1988-05-13,Adelaide Crows,Geelong Cats,Adelaide Oval,SA,VIC,1,6,8,16,4,100,13,9,87,13,1,1
M11160,1988,Round 19,19,1988-05-15,Collingwood Magpies,Western Bulldogs,MCG,VIC,VIC,0,9,8,14,6,90,12,5,77,13,1,1
M11161,1988,Round 19,19,1988-05-17,Sydney Swans,Hawthorn Hawks,SCG,NSW,VIC,1,9,7,16,0,96,14,6,90,6,1,1
M11162,1988,Round 20,20,1988-06-01,GWS Giants,Hawthorn Hawks,GIANTS Stadium,NSW,VIC,1,7,7,14,1,85,15,4,94,-9,0,0
M11163,1988,Round 20,20,1988-06-03,St Kilda Saints,Western Bulldogs,Marvel Stadium,VIC,VIC,0,8,9,16,4,100,12,3,75,25,1,1
M11164,1988,Round 20,20,1988-06-05,Adelaide Crows,Brisbane Lions,Adelaide Oval,SA,QLD,1,6,6,14,8,92,13,6,84,8,1,1
M11165,1988,Round 20,20,1988-06-07,Melbourne Demons,Essendon Bombers,MCG,VIC,VIC,0,7,6,15,7,97,12,1,73,24,1,1
M11166,1988,Round 20,20,1988-06-09,Collingwood Magpies,Fremantle Dockers,MCG,VIC,WA,1,8,7,17,2,104,15,4,94,10,1,1
M11167,1988,Round 20,20,1988-06-11,Richmond Tigers,West Coast Eagles,MCG,VIC,WA,1,8,7,17,6,108,13,1,79,29,1,1
M11168,1988,Round 20,20,1988-06-13,Sydney Swans,Gold Coast Suns,SCG,NSW,QLD,1,8,7,15,3,93,15,5,95,-2,0,0
M11169,1988,Round 20,20,1988-06-15,Port Adelaide Power,Carlton Blues,Adelaide Oval,SA,VIC,1,9,7,16,2,98,14,7,91,7,1,1
M11170,1988,Round 20,20,1988-06-17,North Melbourne Kangaroos,Geelong Cats,Marvel Stadium,VIC,VIC,0,9,7,16,5,101,15,3,93,8,1,1
M11171,1988,Round 21,21,1988-07-01,GWS Giants,Adelaide Crows,GIANTS Stadium,NSW,SA,1,8,6,14,7,91,15,5,95,-4,0,0
M11172,1988,Round 21,21,1988-07-03,Gold Coast Suns,Port Adelaide Power,Heritage Bank Stadium,QLD,SA,1,7,7,16,5,101,13,7,85,16,1,1
M11173,1988,Round 21,21,1988-07-05,Essendon Bombers,Collingwood Magpies,Marvel Stadium,VIC,VIC,0,7,9,16,3,99,12,1,73,26,1,1
M11174,1988,Round 21,21,1988-07-07,Richmond Tigers,St Kilda Saints,MCG,VIC,VIC,0,9,6,12,0,72,14,4,88,-16,0,0
M11175,1988,Round 21,21,1988-07-09,Brisbane Lions,Carlton Blues,Gabba,QLD,VIC,1,9,7,15,3,93,13,6,84,9,1,1
M11176,1988,Round 21,21,1988-07-11,Melbourne Demons,Fremantle Dockers,MCG,VIC,WA,1,8,9,15,6,96,17,2,104,-8,0,0
M11177,1988,Round 21,21,1988-07-13,West Coast Eagles,Hawthorn Hawks,Optus Stadium,WA,VIC,1,9,7,16,3,99,14,6,90,9,1,1
M11178,1988,Round 21,21,1988-07-15,Sydney Swans,North Melbourne Kangaroos,SCG,NSW,VIC,1,6,9,12,3,75,13,6,84,-9,0,0
M11179,1988,Round 21,21,1988-07-17,Geelong Cats,Western Bulldogs,GMHBA Stadium,VIC,VIC,0,7,8,16,4,100,12,9,81,19,1,1
M11180,1988,Round 22,22,1988-08-01,Essendon Bombers,Geelong Cats,Marvel Stadium,VIC,VIC,0,6,8,15,3,93,15,1,91,2,1,1
M11181,1988,Round 22,22,1988-08-03,Brisbane Lions,Fremantle Dockers,Gabba,QLD,WA,1,6,8,15,5,95,14,3,87,8,1,1
M11182,1988,Round 22,22,1988-08-05,Melbourne Demons,North Melbourne Kangaroos,MCG,VIC,VIC,0,8,7,18,7,115,12,2,74,41,1,1
M11183,1988,Round 22,22,1988-08-07,Hawthorn Hawks,Western Bulldogs,MCG,VIC,VIC,0,9,7,16,8,104,15,8,98,6,1,1
M11184,1988,Round 22,22,1988-08-09,Port Adelaide Power,GWS Giants,Adelaide Oval,SA,NSW,1,8,6,16,0,96,15,7,97,-1,0,0
M11185,1988,Round 22,22,1988-08-11,Richmond Tigers,St Kilda Saints,MCG,VIC,VIC,0,6,6,14,7,91,14,7,91,0,0,0
M11186,1988,Round 22,22,1988-08-13,Collingwood Magpies,West Coast Eagles,MCG,VIC,WA,1,9,7,15,5,95,14,5,89,6,1,1
M11187,1988,Round 22,22,1988-08-15,Adelaide Crows,Carlton Blues,Adelaide Oval,SA,VIC,1,6,7,16,0,96,17,1,103,-7,0,0
M11188,1988,Round 22,22,1988-08-17,Sydney Swans,Gold Coast Suns,SCG,NSW,QLD,1,7,6,15,6,96,13,3,81,15,1,1
M11189,1989,Round 1,1,1989-05-01,Brisbane Lions,GWS Giants,Gabba,QLD,NSW,1,8,8,14,8,92,16,4,100,-8,0,0
M11190,1989,Round 1,1,1989-05-03,West Coast Eagles,Sydney Swans,Optus Stadium,WA,NSW,1,8,7,16,3,99,12,5,77,22,1,1
M11191,1989,Round 1,1,1989-05-05,St Kilda Saints,Port Adelaide Power,Marvel Stadium,VIC,SA,1,8,7,14,2,86,16,5,101,-15,0,0
M11192,1989,Round 1,1,1989-05-07,Essendon Bombers,Hawthorn Hawks,Marvel Stadium,VIC,VIC,0,8,9,16,3,99,14,5,89,10,1,1
M11193,1989,Round 1,1,1989-05-09,Adelaide Crows,Gold Coast Suns,Adelaide Oval,SA,QLD,1,7,7,13,7,85,13,3,81,4,1,1
M11194,1989,Round 1,1,1989-05-11,Collingwood Magpies,Richmond Tigers,MCG,VIC,VIC,0,6,9,15,9,99,14,5,89,10,1,1
M11195,1989,Round 1,1,1989-05-13,Carlton Blues,Melbourne Demons,Marvel Stadium,VIC,VIC,0,7,7,19,6,120,15,1,91,29,1,1
M11196,1989,Round 1,1,1989-05-15,Fremantle Dockers,Western Bulldogs,Optus Stadium,WA,VIC,1,7,8,15,4,94,14,4,88,6,1,1
M11197,1989,Round 1,1,1989-05-17,Geelong Cats,North Melbourne Kangaroos,GMHBA Stadium,VIC,VIC,0,7,6,18,8,116,15,8,98,18,1,1
M11198,1989,Round 2,2,1989-06-01,Essendon Bombers,Sydney Swans,Marvel Stadium,VIC,NSW,1,7,9,16,8,104,16,3,99,5,1,1
M11199,1989,Round 2,2,1989-06-03,Adelaide Crows,West Coast Eagles,Adelaide Oval,SA,WA,1,7,7,16,5,101,15,0,90,11,1,1
M11200,1989,Round 2,2,1989-06-05,Western Bulldogs,GWS Giants,Marvel Stadium,VIC,NSW,1,7,8,14,3,87,13,8,86,1,1,1
M11201,1989,Round 2,2,1989-06-07,Port Adelaide Power,St Kilda Saints,Adelaide Oval,SA,VIC,1,7,7,16,8,104,17,8,110,-6,0,0
M11202,1989,Round 2,2,1989-06-09,Brisbane Lions,Collingwood Magpies,Gabba,QLD,VIC,1,7,7,16,7,103,12,0,72,31,1,1
M11203,1989,Round 2,2,1989-06-11,Richmond Tigers,Melbourne Demons,MCG,VIC,VIC,0,6,9,13,1,79,14,4,88,-9,0,0
M11204,1989,Round 2,2,1989-06-13,North Melbourne Kangaroos,Carlton Blues,Marvel Stadium,VIC,VIC,0,7,6,18,5,113,19,3,117,-4,0,0
M11205,1989,Round 2,2,1989-06-15,Geelong Cats,Hawthorn Hawks,GMHBA Stadium,VIC,VIC,0,7,7,16,5,101,14,1,85,16,1,1
M11206,1989,Round 2,2,1989-06-17,Gold Coast Suns,Fremantle Dockers,Heritage Bank Stadium,QLD,WA,1,8,7,16,5,101,12,3,75,26,1,1
M11207,1989,Round 3,3,1989-07-01,Collingwood Magpies,Sydney Swans,MCG,VIC,NSW,1,6,8,16,2,98,14,8,92,6,1,1
M11208,1989,Round 3,3,1989-07-03,GWS Giants,Port Adelaide Power,GIANTS Stadium,NSW,SA,1,8,9,15,4,94,12,7,79,15,1,1
M11209,1989,Round 3,3,1989-07-05,Melbourne Demons,Geelong Cats,MCG,VIC,VIC,0,6,7,14,6,90,14,2,86,4,1,1
M11210,1989,Round 3,3,1989-07-07,Fremantle Dockers,Brisbane Lions,Optus Stadium,WA,QLD,1,9,9,16,4,100,12,6,78,22,1,1
M11211,1989,Round 3,3,1989-07-09,St Kilda Saints,Carlton Blues,Marvel Stadium,VIC,VIC,0,7,6,16,7,103,11,5,71,32,1,1
M11212,1989,Round 3,3,1989-07-11,Hawthorn Hawks,Gold Coast Suns,MCG,VIC,QLD,1,8,7,15,2,92,13,2,80,12,1,1
M11213,1989,Round 3,3,1989-07-13,Western Bulldogs,Essendon Bombers,Marvel Stadium,VIC,VIC,0,8,7,14,5,89,13,3,81,8,1,1
M11214,1989,Round 3,3,1989-07-15,Adelaide Crows,West Coast Eagles,Adelaide Oval,SA,WA,1,8,9,15,8,98,14,4,88,10,1,1
M11215,1989,Round 3,3,1989-07-17,Richmond Tigers,North Melbourne Kangaroos,MCG,VIC,VIC,0,7,9,15,7,97,13,5,83,14,1,1
M11216,1989,Round 4,4,1989-08-01,Fremantle Dockers,Essendon Bombers,Optus Stadium,WA,VIC,1,7,9,15,6,96,12,6,78,18,1,1
M11217,1989,Round 4,4,1989-08-03,Collingwood Magpies,West Coast Eagles,MCG,VIC,WA,1,7,8,14,6,90,16,2,98,-8,0,0
M11218,1989,Round 4,4,1989-08-05,Geelong Cats,St Kilda Saints,GMHBA Stadium,VIC,VIC,0,6,7,15,6,96,11,5,71,25,1,1
M11219,1989,Round 4,4,1989-08-07,Richmond Tigers,North Melbourne Kangaroos,MCG,VIC,VIC,0,7,9,16,8,104,15,9,99,5,1,1
M11220,1989,Round 4,4,1989-08-09,Gold Coast Suns,Sydney Swans,Heritage Bank Stadium,QLD,NSW,1,7,8,16,5,101,15,3,93,8,1,1
M11221,1989,Round 4,4,1989-08-11,Carlton Blues,Port Adelaide Power,Marvel Stadium,VIC,SA,1,7,6,16,4,100,15,7,97,3,1,1
M11222,1989,Round 4,4,1989-08-13,Brisbane Lions,Melbourne Demons,Gabba,QLD,VIC,1,9,7,12,5,77,14,6,90,-13,0,0
M11223,1989,Round 4,4,1989-08-15,Western Bulldogs,Adelaide Crows,Marvel Stadium,VIC,SA,1,8,7,15,6,96,13,6,84,12,1,1
M11224,1989,Round 4,4,1989-08-17,GWS Giants,Hawthorn Hawks,GIANTS Stadium,NSW,VIC,1,7,7,16,6,102,12,8,80,22,1,1
M11225,1989,Round 5,5,1989-09-01,Richmond Tigers,Geelong Cats,MCG,VIC,VIC,0,7,7,16,6,102,13,8,86,16,1,1
M11226,1989,Round 5,5,1989-09-03,West Coast Eagles,Adelaide Crows,Optus Stadium,WA,SA,1,8,7,14,1,85,15,5,95,-10,0,0
M11227,1989,Round 5,5,1989-09-05,Sydney Swans,Western Bulldogs,SCG,NSW,VIC,1,7,7,13,3,81,14,4,88,-7,0,0
M11228,1989,Round 5,5,1989-09-07,Hawthorn Hawks,GWS Giants,MCG,VIC,NSW,1,7,8,15,4,94,16,6,102,-8,0,0
M11229,1989,Round 5,5,1989-09-09,Carlton Blues,Gold Coast Suns,Marvel Stadium,VIC,QLD,1,7,8,16,3,99,18,5,113,-14,0,0
M11230,1989,Round 5,5,1989-09-11,Fremantle Dockers,Port Adelaide Power,Optus Stadium,WA,SA,1,7,8,16,1,97,13,2,80,17,1,1
M11231,1989,Round 5,5,1989-09-13,North Melbourne Kangaroos,St Kilda Saints,Marvel Stadium,VIC,VIC,0,7,7,14,2,86,12,6,78,8,1,1
M11232,1989,Round 5,5,1989-09-15,Collingwood Magpies,Melbourne Demons,MCG,VIC,VIC,0,7,6,15,2,92,14,5,89,3,1,1
M11233,1989,Round 5,5,1989-09-17,Essendon Bombers,Brisbane Lions,Marvel Stadium,VIC,QLD,1,7,8,15,5,95,16,2,98,-3,0,0
M11234,1989,Round 6,6,1989-04-01,Essendon Bombers,Sydney Swans,Marvel Stadium,VIC,NSW,1,7,9,16,8,104,13,2,80,24,1,1
M11235,1989,Round 6,6,1989-04-03,North Melbourne Kangaroos,Carlton Blues,Marvel Stadium,VIC,VIC,0,7,6,14,6,90,11,1,67,23,1,1
M11236,1989,Round 6,6,1989-04-05,Port Adelaide Power,Collingwood Magpies,Adelaide Oval,SA,VIC,1,6,7,16,7,103,14,2,86,17,1,1
M11237,1989,Round 6,6,1989-04-07,Geelong Cats,Adelaide Crows,GMHBA Stadium,VIC,SA,1,7,7,14,7,91,17,4,106,-15,0,0
M11238,1989,Round 6,6,1989-04-09,GWS Giants,St Kilda Saints,GIANTS Stadium,NSW,VIC,1,7,6,13,2,80,16,4,100,-20,0,0
M11239,1989,Round 6,6,1989-04-11,West Coast Eagles,Fremantle Dockers,Optus Stadium,WA,WA,0,9,7,14,5,89,11,2,68,21,1,1
M11240,1989,Round 6,6,1989-04-13,Melbourne Demons,Richmond Tigers,MCG,VIC,VIC,0,7,6,15,3,93,15,2,92,1,1,1
M11241,1989,Round 6,6,1989-04-15,Hawthorn Hawks,Brisbane Lions,MCG,VIC,QLD,1,8,7,16,7,103,17,4,106,-3,0,0
M11242,1989,Round 6,6,1989-04-17,Gold Coast Suns,Western Bulldogs,Heritage Bank Stadium,QLD,VIC,1,7,7,14,3,87,17,4,106,-19,0,0
M11243,1989,Round 7,7,1989-05-01,Carlton Blues,North Melbourne Kangaroos,Marvel Stadium,VIC,VIC,0,8,7,16,8,104,11,4,70,34,1,1
M11244,1989,Round 7,7,1989-05-03,West Coast Eagles,St Kilda Saints,Optus Stadium,WA,VIC,1,7,6,13,4,82,12,7,79,3,1,1
M11245,1989,Round 7,7,1989-05-05,Brisbane Lions,GWS Giants,Gabba,QLD,NSW,1,7,7,19,7,121,15,3,93,28,1,1
M11246,1989,Round 7,7,1989-05-07,Geelong Cats,Richmond Tigers,GMHBA Stadium,VIC,VIC,0,9,8,14,8,92,14,7,91,1,1,1
M11247,1989,Round 7,7,1989-05-09,Fremantle Dockers,Western Bulldogs,Optus Stadium,WA,VIC,1,7,7,13,5,83,14,9,93,-10,0,0
M11248,1989,Round 7,7,1989-05-11,Melbourne Demons,Sydney Swans,MCG,VIC,NSW,1,9,9,14,5,89,17,7,109,-20,0,0
M11249,1989,Round 7,7,1989-05-13,Gold Coast Suns,Adelaide Crows,Heritage Bank Stadium,QLD,SA,1,7,9,12,7,79,13,6,84,-5,0,0
M11250,1989,Round 7,7,1989-05-15,Hawthorn Hawks,Collingwood Magpies,MCG,VIC,VIC,0,7,7,15,6,96,14,4,88,8,1,1
M11251,1989,Round 7,7,1989-05-17,Essendon Bombers,Port Adelaide Power,Marvel Stadium,VIC,SA,1,7,7,15,6,96,14,4,88,8,1,1
M11252,1989,Round 8,8,1989-06-01,Gold Coast Suns,Geelong Cats,Heritage Bank Stadium,QLD,VIC,1,9,7,14,7,91,14,9,93,-2,0,0
M11253,1989,Round 8,8,1989-06-03,Fremantle Dockers,Western Bulldogs,Optus Stadium,WA,VIC,1,7,7,18,4,112,17,1,103,9,1,1
